"volume","clinic","tag_year","action","action_date","action_year","action_month","address","city","zip"
500,"Vetco @ Petco Mobile Clinic",2018,"Delivered",2018-03-28,"2018","3","17485 Opportunity Ave","Baton Rouge","70817"
-500,"Vetco @ Petco Mobile Clinic",2018,"Returned",2019-01-11,"2019","1","17485 Opportunity Ave","Baton Rouge","70817"
500,"Vetco @ Petco Mobile Clinic",2018,"Delivered",2018-09-18,"2018","9","17485 Opportunity Ave","Baton Rouge","70817"
-17,"Vetco @ Petco Mobile Clinic",2018,"Returned",2019-01-11,"2019","1","17485 Opportunity Ave","Baton Rouge","70817"
-42,"Vetco @ Petco Mobile Clinic",2018,"Returned",2019-01-11,"2019","1","17485 Opportunity Ave","Baton Rouge","70817"
-33,"Vetco @ Petco Mobile Clinic",2018,"Returned",2019-01-11,"2019","1","17485 Opportunity Ave","Baton Rouge","70817"
-94,"Vetco @ Petco Mobile Clinic",2018,"Returned",2019-01-11,"2019","1","17485 Opportunity Ave","Baton Rouge","70817"
-89,"Vetco @ Petco Mobile Clinic",2018,"Returned",2019-01-11,"2019","1","17485 Opportunity Ave","Baton Rouge","70817"
-83,"Vetco @ Petco Mobile Clinic",2018,"Returned",2019-01-11,"2019","1","17485 Opportunity Ave","Baton Rouge","70817"
-23,"Vetco @ Petco Mobile Clinic",2018,"Returned",2019-01-11,"2019","1","17485 Opportunity Ave","Baton Rouge","70817"
7,"Louisiana SPCA",2018,"Delivered",2018-02-24,"2018","2",NA,"New Orleans",NA
50,"Westside Veterinary Hospital",2018,"Delivered",2018-10-31,"2018","10","91 Westbank Expressway Suite 540","Gretna","70053"
-39,"Westside Veterinary Hospital",2018,"Returned",2019-01-05,"2019","1","91 Westbank Expressway Suite 540","Gretna","70053"
100,"Westside Veterinary Hospital",2018,"Delivered",2018-06-19,"2018","6","91 Westbank Expressway Suite 540","Gretna","70053"
25,"Unknown",2018,"Delivered",2018-01-22,"2018","1",NA,NA,NA
-19,"Unknown",2018,"Returned",2019-02-11,"2019","2",NA,NA,NA
200,"Acadiana West Animal Clinic",2019,"Delivered",2018-12-28,"2018","12","2600 Barataria Boulevard Suite E","Marrero","70072"
-188,"Acadiana West Animal Clinic",2019,"Returned",2020-01-13,"2020","1","2600 Barataria Boulevard Suite E","Marrero","70072"
500,"Algiers Animal Clinic",2019,"Delivered",2018-12-26,"2018","12","3807 General DeGaulle","Algiers","70114"
200,"Algiers Animal Clinic",2019,"Delivered",2019-05-21,"2019","5","3807 General DeGaulle","Algiers","70114"
300,"Algiers Animal Clinic",2019,"Delivered",2019-07-11,"2019","7","3807 General DeGaulle","Algiers","70114"
-160,"Algiers Animal Clinic",2019,"Returned",2020-12-30,"2020","12","3807 General DeGaulle","Algiers","70114"
-10,"Algiers Animal Clinic",2019,"Returned",2020-01-01,"2020","1","3807 General DeGaulle","Algiers","70114"
-27,"Algiers Animal Clinic",2019,"Returned",2020-12-30,"2020","12","3807 General DeGaulle","Algiers","70114"
500,"Allstar Animal Clinic",2019,"Delivered",2018-12-28,"2018","12","4701 S Carrollton Ave","New Orleans","70119"
25,"Allstar Animal Clinic",2019,"Delivered",2019-12-20,"2019","12","4701 S Carrollton Ave","New Orleans","70119"
100,"Allstar Animal Clinic",2019,"Delivered",2019-10-17,"2019","10","4701 S Carrollton Ave","New Orleans","70119"
200,"Allstar Animal Clinic",2019,"Delivered",2019-06-10,"2019","6","4701 S Carrollton Ave","New Orleans","70119"
100,"Animal Care Center",2019,"Delivered",2018-12-26,"2018","12","313 David Dr.","Metairie","70003"
-95,"Animal Care Center",2019,"Returned",2019-12-30,"2019","12","313 David Dr.","Metairie","70003"
300,"Animal Medical & Surgical Hospital",2019,"Delivered",2018-12-26,"2018","12","3001 North Causeway Blvd","Metairie","70002"
-39,"Animal Medical & Surgical Hospital",2019,"Returned",2019-12-30,"2019","12","3001 North Causeway Blvd","Metairie","70002"
-15,"Animal Medical & Surgical Hospital",2019,"Returned",2019-12-30,"2019","12","3001 North Causeway Blvd","Metairie","70002"
-80,"Animal Medical & Surgical Hospital",2019,"Returned",2019-12-30,"2019","12","3001 North Causeway Blvd","Metairie","70002"
200,"Ark Animal Hospital",2019,"Delivered",2018-12-26,"2018","12","4025 Jefferson Hwy","Jefferson","70121"
25,"At Home Veterinary Care",2019,"Delivered",2019-01-24,"2019","1","PO Box 231145","Harahan","70123"
100,"Avenue Animal Wellness and Emergency",2019,"Delivered",2018-12-27,"2018","12","1401 St Charles Ave","New Orleans","70130"
100,"Avenue Animal Wellness and Emergency",2019,"Delivered",2019-05-15,"2019","5","1401 St Charles Ave","New Orleans","70130"
200,"Avenue Animal Wellness and Emergency",2019,"Delivered",2019-09-27,"2019","9","1401 St Charles Ave","New Orleans","70130"
-1,"Avenue Animal Wellness and Emergency",2019,"Returned",2019-12-30,"2019","12","1401 St Charles Ave","New Orleans","70130"
-46,"Avenue Animal Wellness and Emergency",2019,"Returned",2019-12-30,"2019","12","1401 St Charles Ave","New Orleans","70130"
25,"Avian & Exotic Animal Hospital of Louisiana",2019,"Delivered",2019-01-07,"2019","1","3635 N I-10 Service Rd. W.","Metairie","70002"
-8,"Avian & Exotic Animal Hospital of Louisiana",2019,"Returned",2019-12-30,"2019","12","3635 N I-10 Service Rd. W.","Metairie","70002"
200,"Banfield 1023 (Elmwood)",2019,"Delivered",2018-12-26,"2018","12","1000 S Clearview Prkwy Ste 1050","Harahan","70123"
300,"Banfield 1023 (Elmwood)",2019,"Delivered",2019-04-11,"2019","4","1000 S Clearview Prkwy Ste 1050","Harahan","70123"
30,"Banfield 1023 (Elmwood)",2019,"Delivered",2019-12-20,"2019","12","1000 S Clearview Prkwy Ste 1050","Harahan","70123"
200,"Banfield 1023 (Elmwood)",2019,"Delivered",2019-10-19,"2019","10","1000 S Clearview Prkwy Ste 1050","Harahan","70123"
500,"Banfield 1034 (West Bank)",2019,"Delivered",2018-12-28,"2018","12","1321 Manhattan Blvd","Harvey","70058"
300,"Banfield 1034 (West Bank)",2019,"Delivered",2019-06-10,"2019","6","1321 Manhattan Blvd","Harvey","70058"
-300,"Banfield 1034 (West Bank)",2019,"Returned",2019-12-30,"2019","12","1321 Manhattan Blvd","Harvey","70058"
200,"Banfield 1034 (West Bank)",2019,"Delivered",2019-09-27,"2019","9","1321 Manhattan Blvd","Harvey","70058"
100,"Banfield 1034 (West Bank)",2019,"Delivered",2019-11-04,"2019","11","1321 Manhattan Blvd","Harvey","70058"
200,"Banfield 1175 (Veterans)",2019,"Delivered",2018-12-26,"2018","12","6851 Veterans Memorial Blvd","Metairie","70003"
200,"Banfield 1175 (Veterans)",2019,"Delivered",2019-05-02,"2019","5","6851 Veterans Memorial Blvd","Metairie","70003"
200,"Batt Veterinary Services",2019,"Delivered",2018-12-26,"2018","12",NA,NA,NA
200,"Batt Veterinary Services",2019,"Delivered",2019-04-23,"2019","4",NA,"Metairie",NA
500,"Batt Veterinary Services",2019,"Delivered",2019-07-18,"2019","7",NA,NA,NA
-58,"Batt Veterinary Services",2019,"Returned",2020-01-03,"2020","1",NA,"Metairie",NA
-44,"Batt Veterinary Services",2019,"Returned",2020-01-03,"2020","1",NA,NA,NA
10,"Benson Veterinary Care LLC",2019,"Delivered",2019-02-06,"2019","2","328 Octavia St.","New Orleans","70115"
500,"Canal Street Veterinary Hospital",2019,"Delivered",2018-12-26,"2018","12","4022 Canal St","New Orleans","70119"
500,"Canal Street Veterinary Hospital",2019,"Delivered",2019-05-21,"2019","5","4022 Canal St","New Orleans","70119"
-80,"Canal Street Veterinary Hospital",2019,"Returned",2019-12-30,"2019","12","4022 Canal St","New Orleans","70119"
500,"Carrollton Veterinary Hospital",2019,"Delivered",2018-12-26,"2018","12","3501 S. Carrollton Ave","New Orleans","70118"
500,"Carrollton Veterinary Hospital",2019,"Delivered",2019-08-07,"2019","8","3501 S. Carrollton Ave","New Orleans","70118"
100,"Chalmette Pet Wellness Clinic & Hospital",2019,"Delivered",2018-12-28,"2018","12","705 E. Judge Perez Drive","Chalmette","70043"
-44,"Chalmette Pet Wellness Clinic & Hospital",2019,"Returned",2020-01-02,"2020","1","705 E. Judge Perez Drive","Chalmette","70043"
100,"Clearview Veterinary Hospital",2019,"Delivered",2019-01-23,"2019","1","4713 Trenton Street","Metairie","70006"
-26,"Clearview Veterinary Hospital",2019,"Returned",2020-01-02,"2020","1","4713 Trenton Street","Metairie","70006"
1000,"Louisiana SPCA",2019,"Delivered",2018-12-31,"2018","12",NA,NA,NA
400,"Louisiana SPCA",2019,"Delivered",2019-04-04,"2019","4",NA,"New Orleans",NA
-144,"Louisiana SPCA",2019,"Returned",2020-12-30,"2020","12",NA,NA,NA
500,"Louisiana SPCA",2019,"Delivered",2019-05-02,"2019","5",NA,"New Orleans",NA
500,"Louisiana SPCA",2019,"Delivered",2019-07-06,"2019","7",NA,NA,NA
500,"Louisiana SPCA",2019,"Delivered",2019-08-22,"2019","8",NA,"New Orleans",NA
400,"Louisiana SPCA",2019,"Delivered",2019-10-07,"2019","10",NA,NA,NA
300,"Louisiana SPCA",2019,"Delivered",2019-11-20,"2019","11",NA,"New Orleans",NA
100,"Louisiana SPCA",2019,"Delivered",2019-12-19,"2019","12",NA,NA,NA
-14,"Louisiana SPCA",2019,"Returned",2020-01-30,"2020","1",NA,"New Orleans",NA
50,"Convenient Home Veterinary Care",2019,"Delivered",2019-01-02,"2019","1","P.O. Box 1242","Harvey","70059"
-20,"Convenient Home Veterinary Care",2019,"Returned",2020-01-03,"2020","1","P.O. Box 1242","Harvey","70059"
500,"Crescent City Veterinary Hospital",2019,"Delivered",2018-12-27,"2018","12","524 Jefferson Ave","New Orleans","70115"
500,"Crescent City Veterinary Hospital",2019,"Delivered",2019-03-20,"2019","3","524 Jefferson Ave","New Orleans","70115"
500,"Crescent City Veterinary Hospital",2019,"Delivered",2019-05-15,"2019","5","524 Jefferson Ave","New Orleans","70115"
500,"Crescent City Veterinary Hospital",2019,"Delivered",2019-07-30,"2019","7","524 Jefferson Ave","New Orleans","70115"
300,"Crescent City Veterinary Hospital",2019,"Delivered",2019-11-11,"2019","11","524 Jefferson Ave","New Orleans","70115"
50,"Crescent City Veterinary Hospital",2019,"Delivered",2019-01-06,"2019","1","524 Jefferson Ave","New Orleans","70115"
500,"Desoto Park Veterinary Clinic",2019,"Delivered",2019-12-27,"2019","12","2659 Desoto St","New Orleans","70119"
-100,"Desoto Park Veterinary Clinic",2019,"Returned",2019-12-30,"2019","12","2659 Desoto St","New Orleans","70119"
-79,"Desoto Park Veterinary Clinic",2019,"Returned",2019-12-30,"2019","12","2659 Desoto St","New Orleans","70119"
100,"Dog Day Afternoon, LLC",2019,"Delivered",2018-12-27,"2018","12","831 Bordeaux St","New Orleans","70115"
48,"Dog Day Afternoon, LLC",2019,"Delivered",2019-08-16,"2019","8","831 Bordeaux St","New Orleans","70115"
170,"Annual Rabies Vaccination Drive",2019,"Delivered",2019-04-11,"2019","4",NA,NA,NA
51,"Annual Rabies Vaccination Drive",2019,"Delivered",2019-04-12,"2019","4",NA,NA,NA
173,"Annual Rabies Vaccination Drive",2019,"Delivered",2019-04-12,"2019","4",NA,NA,NA
67,"Annual Rabies Vaccination Drive",2019,"Delivered",2019-04-09,"2019","4",NA,NA,NA
165,"Annual Rabies Vaccination Drive",2019,"Delivered",2019-04-09,"2019","4",NA,NA,NA
16,"Annual Rabies Vaccination Drive",2019,"Delivered",2019-04-08,"2019","4",NA,NA,NA
100,"Annual Rabies Vaccination Drive",2019,"Delivered",2019-04-08,"2019","4",NA,NA,NA
124,"Annual Rabies Vaccination Drive",2019,"Delivered",2019-04-10,"2019","4",NA,NA,NA
150,"Annual Rabies Vaccination Drive",2019,"Delivered",2019-04-10,"2019","4",NA,NA,NA
113,"Annual Rabies Vaccination Drive",2019,"Delivered",2019-04-08,"2019","4",NA,NA,NA
500,"Elysian Fields Animal Clinic",2019,"Delivered",2018-12-27,"2018","12","4237 Elysian Fields Ave","New Orleans","70122"
500,"Elysian Fields Animal Clinic",2019,"Delivered",2019-04-01,"2019","4","4237 Elysian Fields Ave","New Orleans","70122"
200,"Fur De Lis Vet Services",2019,"Delivered",2019-01-02,"2019","1","P.O. Box 791715   -   5045 Hastings Street","New Orleans - Metairie",NA
200,"Fur De Lis Vet Services",2019,"Delivered",2019-07-23,"2019","7","P.O. Box 791715   -   5045 Hastings Street","New Orleans - Metairie",NA
-52,"Fur De Lis Vet Services",2019,"Returned",2020-01-21,"2020","1","P.O. Box 791715   -   5045 Hastings Street","New Orleans - Metairie",NA
200,"Gretna Animal Hospital",2019,"Delivered",2018-12-28,"2018","12","714 Kepler St","Gretna","70053"
100,"Gretna Animal Hospital",2019,"Delivered",2019-10-09,"2019","10","714 Kepler St","Gretna","70053"
-80,"Gretna Animal Hospital",2019,"Returned",2020-01-02,"2020","1","714 Kepler St","Gretna","70053"
100,"Hickory Knoll Veterinary Hospital",2019,"Delivered",2018-12-26,"2018","12","1625 Hickory Ave","Harahan","70123"
25,"Home Veterinary Services",2019,"Delivered",2019-01-07,"2019","1","PO Box 11120, Jefferson, 10181-1120",NA,NA
-12,"Home Veterinary Services",2019,"Returned",2019-12-30,"2019","12","PO Box 11120, Jefferson, 10181-1120",NA,NA
200,"Jester Veterinarian Clinic",2019,"Delivered",2018-12-27,"2018","12","4 Westbank Expressway","Westwego",NA
-35,"Jester Veterinarian Clinic",2019,"Returned",2019-12-30,"2019","12","4 Westbank Expressway","Westwego",NA
500,"Lake Animal Hospital",2019,"Delivered",2018-12-26,"2018","12","604 Veterans Memorial Blvd","Metairie","70005"
-50,"Lake Animal Hospital",2019,"Returned",2019-12-30,"2019","12","604 Veterans Memorial Blvd","Metairie","70005"
100,"Lakeside Animal Hospital",2019,"Delivered",2018-12-26,"2018","12","3838 Veterans Mem. Blvd.","Metairie","70002"
100,"Lakeside Animal Hospital",2019,"Delivered",2019-07-25,"2019","7","3838 Veterans Mem. Blvd.","Metairie","70002"
-49,"Lakeside Animal Hospital",2019,"Returned",2020-01-02,"2020","1","3838 Veterans Mem. Blvd.","Metairie","70002"
1000,"Lakeview Veterinary Hospital",2019,"Delivered",2018-12-26,"2018","12","6245 Memphis Ave","New Orleans","70124"
1000,"Lakeview Veterinary Hospital",2019,"Delivered",2019-05-15,"2019","5","6245 Memphis Ave","New Orleans","70124"
300,"Lakeview Veterinary Hospital",2019,"Delivered",2019-11-21,"2019","11","6245 Memphis Ave","New Orleans","70124"
-200,"Lakeview Veterinary Hospital",2019,"Returned",2019-12-30,"2019","12","6245 Memphis Ave","New Orleans","70124"
100,"Levy Veterinary Hospital",2019,"Delivered",2019-05-16,"2019","5","2305 W Esplanade Ave Ste. W","Kenner","70065"
-97,"Levy Veterinary Hospital",2019,"Returned",2020-01-02,"2020","1","2305 W Esplanade Ave Ste. W","Kenner","70065"
500,"Louisiana SPCA",2019,"Delivered",2018-12-31,"2018","12",NA,"New Orleans",NA
400,"Louisiana SPCA",2019,"Delivered",2019-04-12,"2019","4",NA,NA,NA
500,"Louisiana SPCA",2019,"Delivered",2019-07-17,"2019","7",NA,"New Orleans",NA
500,"Louisiana SPCA",2019,"Delivered",2019-10-07,"2019","10",NA,NA,NA
-146,"Louisiana SPCA",2019,"Returned",2020-01-03,"2020","1",NA,"New Orleans",NA
500,"Louisiana SPCA",2019,"Delivered",2018-12-31,"2018","12",NA,NA,NA
-98,"Louisiana SPCA",2019,"Returned",2020-01-15,"2020","1",NA,"New Orleans",NA
500,"Louisiana SPCA",2019,"Delivered",2018-12-21,"2018","12",NA,NA,NA
-14,"Louisiana SPCA",2019,"Returned",2020-01-30,"2020","1",NA,"New Orleans",NA
-200,"Louisiana SPCA",2019,"Returned",2020-01-07,"2020","1",NA,NA,NA
1000,"Low Cost Animal Medical Center",2019,"Delivered",2018-12-27,"2018","12","4300 Washington Ave.","New Orleans","70125"
1000,"Low Cost Animal Medical Center",2019,"Delivered",2019-04-10,"2019","4","4300 Washington Ave.","New Orleans","70125"
1000,"Low Cost Animal Medical Center",2019,"Delivered",2019-08-01,"2019","8","4300 Washington Ave.","New Orleans","70125"
500,"Low Cost Animal Medical Center",2019,"Delivered",2019-09-05,"2019","9","4300 Washington Ave.","New Orleans","70125"
500,"Magazine Street Animal Clinic",2019,"Delivered",2018-12-27,"2018","12","3458 Magazine St","New Orleans","70115"
500,"Magazine Street Animal Clinic",2019,"Delivered",2019-02-25,"2019","2","3458 Magazine St","New Orleans","70115"
500,"Magazine Street Animal Clinic",2019,"Delivered",2019-05-13,"2019","5","3458 Magazine St","New Orleans","70115"
500,"Magazine Street Animal Clinic",2019,"Delivered",2019-07-01,"2019","7","3458 Magazine St","New Orleans","70115"
500,"Magazine Street Animal Clinic",2019,"Delivered",2019-09-05,"2019","9","3458 Magazine St","New Orleans","70115"
300,"Magazine Street Animal Clinic",2019,"Delivered",2019-11-25,"2019","11","3458 Magazine St","New Orleans","70115"
-49,"Magazine Street Animal Clinic",2019,"Returned",2019-12-30,"2019","12","3458 Magazine St","New Orleans","70115"
100,"Manhattan Animal Clinic, LLC",2019,"Delivered",2018-12-28,"2018","12",NA,"Harvey",NA
500,"Maple Small Animal Clinic",2019,"Delivered",2018-12-26,"2018","12","7608 Maple St","New Orleans","70118"
500,"Maple Small Animal Clinic",2019,"Delivered",2019-02-20,"2019","2","7608 Maple St","New Orleans","70118"
500,"Maple Small Animal Clinic",2019,"Delivered",2019-05-29,"2019","5","7608 Maple St","New Orleans","70118"
500,"Maple Small Animal Clinic",2019,"Delivered",2019-07-19,"2019","7","7608 Maple St","New Orleans","70118"
500,"Maple Small Animal Clinic",2019,"Delivered",2019-09-27,"2019","9","7608 Maple St","New Orleans","70118"
-300,"Maple Small Animal Clinic",2019,"Returned",2019-12-30,"2019","12","7608 Maple St","New Orleans","70118"
100,"Marrero Veterinary Clinic",2019,"Delivered",2018-12-28,"2018","12","4001 Lapalco Blvd","Harvey","70058"
-1,"Marrero Veterinary Clinic",2019,"Returned",2020-01-03,"2020","1","4001 Lapalco Blvd","Harvey","70058"
-1,"Marrero Veterinary Clinic",2019,"Returned",2020-01-03,"2020","1","4001 Lapalco Blvd","Harvey","70058"
-14,"Marrero Veterinary Clinic",2019,"Returned",2020-01-03,"2020","1","4001 Lapalco Blvd","Harvey","70058"
25,"MedVet New Orleans",2019,"Delivered",2019-06-04,"2019","6","2315 N CAUSEWAY BLVD","Metairie","70001"
1000,"Metairie Small Animal Hospital",2019,"Delivered",2018-12-27,"2018","12","101 Metairie Rd","Metairie","70005"
-61,"Metairie Small Animal Hospital",2019,"Returned",2020-01-13,"2020","1","101 Metairie Rd","Metairie","70005"
500,"Metairie Small Animal Hospital",2019,"Delivered",2019-03-15,"2019","3","101 Metairie Rd","Metairie","70005"
500,"Metairie Small Animal Hospital",2019,"Delivered",2019-03-15,"2019","3","101 Metairie Rd","Metairie","70005"
1000,"Metairie Small Animal Hospital",2019,"Delivered",2019-06-10,"2019","6","101 Metairie Rd","Metairie","70005"
1000,"Metairie Small Animal Hospital",2019,"Delivered",2019-08-30,"2019","8","101 Metairie Rd","Metairie","70005"
-25,"Metairie Small Animal Hospital",2019,"Returned",2020-01-13,"2020","1","101 Metairie Rd","Metairie","70005"
-77,"Metairie Small Animal Hospital",2019,"Returned",2019-01-13,"2019","1","101 Metairie Rd","Metairie","70005"
-58,"Metairie Small Animal Hospital",2019,"Returned",2020-01-13,"2020","1","101 Metairie Rd","Metairie","70005"
-195,"Metairie Small Animal Hospital",2019,"Returned",2020-01-13,"2020","1","101 Metairie Rd","Metairie","70005"
500,"Midcity Veterinary Hospital",2019,"Delivered",2018-12-27,"2018","12","3821 Orleans Ave","New Orleans","70119"
500,"Midcity Veterinary Hospital",2019,"Delivered",2019-03-12,"2019","3","3821 Orleans Ave","New Orleans","70119"
500,"Midcity Veterinary Hospital",2019,"Delivered",2019-05-22,"2019","5","3821 Orleans Ave","New Orleans","70119"
500,"Midcity Veterinary Hospital",2019,"Delivered",2019-07-22,"2019","7","3821 Orleans Ave","New Orleans","70119"
400,"Midcity Veterinary Hospital",2019,"Delivered",2019-10-12,"2019","10","3821 Orleans Ave","New Orleans","70119"
100,"Midcity Veterinary Hospital",2019,"Delivered",2019-12-06,"2019","12","3821 Orleans Ave","New Orleans","70119"
-58,"Midcity Veterinary Hospital",2019,"Returned",2019-12-30,"2019","12","3821 Orleans Ave","New Orleans","70119"
-100,"Unknown",2019,"Returned",2020-01-14,"2020","1",NA,NA,NA
200,"Natural Pet Care",2019,"Delivered",2018-12-26,"2018","12","3825 Hessmer Ave","Metairie","70002"
-13,"Natural Pet Care",2019,"Returned",2020-01-02,"2020","1","3825 Hessmer Ave","Metairie","70002"
-100,"Natural Pet Care",2019,"Returned",2021-01-04,"2021","1","3825 Hessmer Ave","Metairie","70002"
-1,"Natural Pet Care",2019,"Returned",2021-01-04,"2021","1","3825 Hessmer Ave","Metairie","70002"
200,"New Orleans Animal Health",2019,"Delivered",2018-12-27,"2018","12","2372 St. Claude Ave","New Orleans","70117"
200,"New Orleans Animal Health",2019,"Delivered",2019-06-25,"2019","6","2372 St. Claude Ave","New Orleans","70117"
500,"NOLA Animal Clinic",2019,"Delivered",2018-12-27,"2018","12","4554 Downman Rd","New Orleans","70126"
500,"NOLA Animal Clinic",2019,"Delivered",2019-03-27,"2019","3","4554 Downman Rd","New Orleans","70126"
600,"NOLA Animal Clinic",2019,"Delivered",2019-06-05,"2019","6","4554 Downman Rd","New Orleans","70126"
500,"NOLA Animal Clinic",2019,"Delivered",2019-09-23,"2019","9","4554 Downman Rd","New Orleans","70126"
-50,"NOLA Animal Clinic",2019,"Returned",2019-12-30,"2019","12","4554 Downman Rd","New Orleans","70126"
1000,"Pet Care Center",2019,"Delivered",2018-12-26,"2018","12","2212 David Drive","Metairie","70003"
-23,"Pet Care Center",2019,"Returned",2020-02-18,"2020","2","2212 David Drive","Metairie","70003"
-91,"Pet Care Center",2019,"Returned",2020-02-18,"2020","2","2212 David Drive","Metairie","70003"
200,"Pet Care Center",2019,"Delivered",2019-06-04,"2019","6","2212 David Drive","Metairie","70003"
500,"Pet Care Center",2019,"Delivered",2019-07-11,"2019","7","2212 David Drive","Metairie","70003"
-54,"Pet Care Center",2019,"Returned",2020-02-18,"2020","2","2212 David Drive","Metairie","70003"
-15,"Pet Care Center",2019,"Returned",2020-02-18,"2020","2","2212 David Drive","Metairie","70003"
-1,"Pet Care Center",2019,"Returned",2020-02-18,"2020","2","2212 David Drive","Metairie","70003"
100,"Primary Veterinary Care",2019,"Delivered",2019-09-05,"2019","9","90 West Bank Expressway","Gretna",NA
500,"Prytania Veterinary Hospital",2019,"Delivered",2018-12-27,"2018","12","201 Nashville Ave.","New Orleans","70115"
500,"Prytania Veterinary Hospital",2019,"Delivered",2019-03-04,"2019","3","201 Nashville Ave.","New Orleans","70115"
500,"Prytania Veterinary Hospital",2019,"Delivered",2019-05-13,"2019","5","201 Nashville Ave.","New Orleans","70115"
500,"Prytania Veterinary Hospital",2019,"Delivered",2019-07-02,"2019","7","201 Nashville Ave.","New Orleans","70115"
500,"Prytania Veterinary Hospital",2019,"Delivered",2019-09-27,"2019","9","201 Nashville Ave.","New Orleans","70115"
100,"Quality Pet Care",2019,"Delivered",2018-12-28,"2018","12","1600-B Belle Chasse Hwy","Gretna","70056"
-92,"Quality Pet Care",2019,"Returned",2020-01-03,"2020","1","1600-B Belle Chasse Hwy","Gretna","70056"
1000,"Southern Animal Foundation",2019,"Delivered",2018-12-27,"2018","12","1823 Magazine Street","New Orleans","70130"
900,"Southern Animal Foundation",2019,"Delivered",2019-03-07,"2019","3","1823 Magazine Street","New Orleans","70130"
1000,"Southern Animal Foundation",2019,"Delivered",2019-09-11,"2019","9","1823 Magazine Street","New Orleans","70130"
-62,"Southern Animal Foundation",2019,"Returned",2020-01-07,"2020","1","1823 Magazine Street","New Orleans","70130"
-400,"Southern Animal Foundation",2019,"Returned",2020-01-07,"2020","1","1823 Magazine Street","New Orleans","70130"
500,"Southshore Animal Hospital",2019,"Delivered",2018-12-26,"2018","12","213 Live Oak St","Metairie","70005"
-100,"Southshore Animal Hospital",2019,"Returned",2019-12-30,"2019","12","213 Live Oak St","Metairie","70005"
200,"Terry Parkway Animal Clinic",2019,"Delivered",2018-12-28,"2018","12","636 Terry Parkway","Terrytown","70056"
-154,"Terry Parkway Animal Clinic",2019,"Returned",2020-01-02,"2020","1","636 Terry Parkway","Terrytown","70056"
200,"The Cat Hospital of Metairie",2019,"Delivered",2018-12-26,"2018","12","1500 Veterans Memorial Blvd.","Metairie","70005"
200,"The Cat Hospital of Metairie",2019,"Delivered",2019-08-22,"2019","8","1500 Veterans Memorial Blvd.","Metairie","70005"
-85,"The Cat Hospital of Metairie",2019,"Returned",2019-12-30,"2019","12","1500 Veterans Memorial Blvd.","Metairie","70005"
-100,"The Cat Hospital of Metairie",2019,"Returned",2019-12-30,"2019","12","1500 Veterans Memorial Blvd.","Metairie","70005"
200,"The Cat Hospital of Metairie",2019,"Delivered",2019-07-02,"2019","7","1500 Veterans Memorial Blvd.","Metairie","70005"
500,"The Cat Practice",2019,"Delivered",2018-12-27,"2018","12","1809 Magazine St","New Orleans","70130"
500,"The Cat Practice",2019,"Delivered",2019-06-17,"2019","6","1809 Magazine St","New Orleans","70130"
-35,"The Cat Practice",2019,"Returned",2020-01-07,"2020","1","1809 Magazine St","New Orleans","70130"
-100,"The Cat Practice",2019,"Returned",2020-01-07,"2020","1","1809 Magazine St","New Orleans","70130"
-23,"The Cat Practice",2019,"Returned",2020-01-07,"2020","1","1809 Magazine St","New Orleans","70130"
-100,"The Cat Practice",2019,"Returned",2020-01-07,"2020","1","1809 Magazine St","New Orleans","70130"
500,"The French Quarter Vet",2019,"Delivered",2018-12-27,"2018","12","3041 N Rampart St","New Orleans","70116"
200,"The French Quarter Vet",2019,"Delivered",2019-06-04,"2019","6","3041 N Rampart St","New Orleans","70116"
-18,"The French Quarter Vet",2019,"Returned",2020-01-03,"2020","1","3041 N Rampart St","New Orleans","70116"
-2,"The Inner Pup",2019,"Returned",2020-01-21,"2020","1",NA,"New Orleans",NA
-41,"The Inner Pup",2019,"Returned",2020-01-21,"2020","1",NA,NA,NA
50,"The Inner Pup",2019,"Delivered",2019-10-16,"2019","10",NA,"New Orleans",NA
100,"Thrive Affordable Vet Care (Midcity)",2019,"Delivered",2019-03-12,"2019","3",NA,NA,NA
200,"Thrive Affordable Vet Care (Midcity)",2019,"Delivered",2019-10-02,"2019","10",NA,"New Orleans",NA
-100,"Thrive Affordable Vet Care (Midcity)",2019,"Returned",2019-12-30,"2019","12",NA,NA,NA
500,"Thrive Affordable Vet Care (Vets)",2019,"Delivered",2019-07-03,"2019","7","3520 Veterans Memorial Blvd.","Metairie","70002"
-100,"Thrive Affordable Vet Care (Vets)",2019,"Returned",2019-12-30,"2019","12","3520 Veterans Memorial Blvd.","Metairie","70002"
300,"Uptown Veterinary Hospital",2019,"Delivered",2018-12-27,"2018","12","731 Nashville Ave","New Orleans","70115"
-66,"Uptown Veterinary Hospital",2019,"Returned",2019-12-30,"2019","12","731 Nashville Ave","New Orleans","70115"
200,"VCA Airline Animal Hospital",2019,"Delivered",2018-12-26,"2018","12","5105 Airline Drive","Metairie","70001"
-2,"VCA Airline Animal Hospital",2019,"Returned",2020-01-09,"2020","1","5105 Airline Drive","Metairie","70001"
-74,"VCA Airline Animal Hospital",2019,"Returned",2019-12-30,"2019","12","5105 Airline Drive","Metairie","70001"
500,"VCA Causeway Animal Hospital",2019,"Delivered",2018-12-26,"2018","12","1315 N. Causeway Blvd","Metairie","70001"
-9,"VCA Causeway Animal Hospital",2019,"Returned",2020-01-08,"2020","1","1315 N. Causeway Blvd","Metairie","70001"
